# r/R    c/R        theta
0.1	0.217391304	20
0.2	0.20531401	17.77777778
0.3	0.193236715	15.55555556
0.4	0.18115942	13.33333333
0.5	0.169082126	11.11111111
0.6	0.157004831	8.888888889
0.7	0.144927536	6.666666667
0.8	0.132850242	4.444444444
0.9	0.120772947	2.222222222
1	0.108695652	0

